player_id,crg_score,action
P006515,15.0,ALLOW
P009073,22.5,ALLOW
P001409,0.0,ALLOW
P000200,0.0,ALLOW
P009624,55.0,DOWNGRADE
P009635,0.0,ALLOW
P005916,0.0,ALLOW
P006083,0.0,ALLOW
P005649,15.0,ALLOW
P008232,15.0,ALLOW
P006973,22.5,ALLOW
P009063,15.0,ALLOW
P008934,0.0,ALLOW
P000539,55.0,DOWNGRADE
P009313,15.0,ALLOW
P003545,15.0,ALLOW
P008725,47.5,DOWNGRADE
P006599,0.0,ALLOW
P000129,15.0,ALLOW
P006091,40.0,DOWNGRADE
P001506,55.0,DOWNGRADE
P009543,0.0,ALLOW
P005593,0.0,ALLOW
P006696,22.5,ALLOW
P001323,62.5,BLOCK
P006860,22.5,ALLOW
P009543,0.0,ALLOW
P004707,15.0,ALLOW
P002746,7.5,ALLOW
P008651,0.0,ALLOW
P007419,0.0,ALLOW
P003670,0.0,ALLOW
P000618,40.0,DOWNGRADE
P005909,55.0,DOWNGRADE
P001399,15.0,ALLOW
P009260,55.0,DOWNGRADE
P007317,15.0,ALLOW
P000238,0.0,ALLOW
P003789,55.0,DOWNGRADE
P009501,40.0,DOWNGRADE
P001848,0.0,ALLOW
P002164,7.5,ALLOW
P008495,55.0,DOWNGRADE
P005518,55.0,DOWNGRADE
P007806,15.0,ALLOW
P006109,0.0,ALLOW
P001748,15.0,ALLOW
P000153,15.0,ALLOW
P009501,40.0,DOWNGRADE
P004085,55.0,DOWNGRADE
P009687,0.0,ALLOW
P003012,0.0,ALLOW
P001506,55.0,DOWNGRADE
P006680,0.0,ALLOW
P008525,55.0,DOWNGRADE
P004216,0.0,ALLOW
P001159,55.0,DOWNGRADE
P004839,55.0,DOWNGRADE
P007408,0.0,ALLOW
P004942,0.0,ALLOW
P004705,0.0,ALLOW
P006925,0.0,ALLOW
P008698,40.0,DOWNGRADE
P006162,0.0,ALLOW
P001247,0.0,ALLOW
P005031,62.5,BLOCK
P006444,55.0,DOWNGRADE
P009736,15.0,ALLOW
P002846,55.0,DOWNGRADE
P003833,40.0,DOWNGRADE
P009266,55.0,DOWNGRADE
P008131,40.0,DOWNGRADE
P000623,40.0,DOWNGRADE
P000686,7.5,ALLOW
P000613,15.0,ALLOW
P009526,0.0,ALLOW
P009408,62.5,BLOCK
P009440,40.0,DOWNGRADE
P005888,55.0,DOWNGRADE
P008987,7.5,ALLOW
P009383,62.5,BLOCK
P001016,15.0,ALLOW
P000731,55.0,DOWNGRADE
P001782,40.0,DOWNGRADE
P001162,0.0,ALLOW
P000579,55.0,DOWNGRADE
P008095,0.0,ALLOW
P001055,15.0,ALLOW
P008962,0.0,ALLOW
P003462,55.0,DOWNGRADE
P009644,0.0,ALLOW
P006857,0.0,ALLOW
P007913,55.0,DOWNGRADE
P001781,0.0,ALLOW
P007910,55.0,DOWNGRADE
P007121,0.0,ALLOW
P004732,55.0,DOWNGRADE
P001434,40.0,DOWNGRADE
P005259,0.0,ALLOW
P007741,0.0,ALLOW
P009617,40.0,DOWNGRADE
P005238,55.0,DOWNGRADE
P001890,15.0,ALLOW
P008899,0.0,ALLOW
P008282,0.0,ALLOW
P008949,55.0,DOWNGRADE
P003286,0.0,ALLOW
P009158,55.0,DOWNGRADE
P003424,40.0,DOWNGRADE
P009600,55.0,DOWNGRADE
P003471,22.5,ALLOW
P004991,0.0,ALLOW
P000731,55.0,DOWNGRADE
P009099,0.0,ALLOW
P002325,15.0,ALLOW
P007050,55.0,DOWNGRADE
P003562,55.0,DOWNGRADE
P009349,22.5,ALLOW
P006942,0.0,ALLOW
P007162,15.0,ALLOW
P008818,15.0,ALLOW
P001593,0.0,ALLOW
P001618,55.0,DOWNGRADE
P008867,22.5,ALLOW
P002668,47.5,DOWNGRADE
P004663,0.0,ALLOW
P006440,15.0,ALLOW
P007121,0.0,ALLOW
P006246,55.0,DOWNGRADE
P004216,0.0,ALLOW
P001016,15.0,ALLOW
P001057,47.5,DOWNGRADE
P008683,47.5,DOWNGRADE
P004843,0.0,ALLOW
P009228,0.0,ALLOW
P005391,0.0,ALLOW
P007926,0.0,ALLOW
P005026,0.0,ALLOW
P008531,0.0,ALLOW
P001863,40.0,DOWNGRADE
P003858,27.5,ALLOW
P005581,0.0,ALLOW
P001870,0.0,ALLOW
P002742,40.0,DOWNGRADE
P002332,0.0,ALLOW
P008674,55.0,DOWNGRADE
P003996,0.0,ALLOW
P007008,0.0,ALLOW
P009370,55.0,DOWNGRADE
P005407,40.0,DOWNGRADE
P001177,55.0,DOWNGRADE
P007740,0.0,ALLOW
P007845,55.0,DOWNGRADE
P003988,0.0,ALLOW
P001064,0.0,ALLOW
P004161,15.0,ALLOW
P001468,15.0,ALLOW
P003850,47.5,DOWNGRADE
P006538,40.0,DOWNGRADE
P009641,15.0,ALLOW
P000856,0.0,ALLOW
P007084,22.5,ALLOW
P005136,22.5,ALLOW
P002781,7.5,ALLOW
P001588,0.0,ALLOW
P003685,0.0,ALLOW
P008305,55.0,DOWNGRADE
P005869,55.0,DOWNGRADE
P005259,0.0,ALLOW
P003409,0.0,ALLOW
P001016,15.0,ALLOW
P003331,0.0,ALLOW
P008842,15.0,ALLOW
P004081,20.0,ALLOW
P005218,62.5,BLOCK
P004065,55.0,DOWNGRADE
P003497,0.0,ALLOW
P009529,0.0,ALLOW
P009496,55.0,DOWNGRADE
P009929,15.0,ALLOW
P004663,0.0,ALLOW
P009861,0.0,ALLOW
P003667,0.0,ALLOW
P006271,0.0,ALLOW
P007181,22.5,ALLOW
P005304,0.0,ALLOW
P009741,15.0,ALLOW
P002622,0.0,ALLOW
P009265,0.0,ALLOW
P008899,0.0,ALLOW
P009946,0.0,ALLOW
P002517,15.0,ALLOW
P008225,0.0,ALLOW
P003118,0.0,ALLOW
P004606,40.0,DOWNGRADE
P006329,55.0,DOWNGRADE
P001491,0.0,ALLOW
P001285,55.0,DOWNGRADE
P007229,0.0,ALLOW
P002011,15.0,ALLOW
P009284,55.0,DOWNGRADE
P002904,0.0,ALLOW
P008899,0.0,ALLOW
P008888,0.0,ALLOW
P004603,55.0,DOWNGRADE
P007079,15.0,ALLOW
P006086,40.0,DOWNGRADE
P005240,55.0,DOWNGRADE
P000686,7.5,ALLOW
P003471,22.5,ALLOW
P008086,0.0,ALLOW
P008080,40.0,DOWNGRADE
P005107,47.5,DOWNGRADE
P002746,7.5,ALLOW
P003994,55.0,DOWNGRADE
P000837,0.0,ALLOW
P000512,15.0,ALLOW
P003605,0.0,ALLOW
P009724,62.5,BLOCK
P002637,0.0,ALLOW
P000320,15.0,ALLOW
P002427,62.5,BLOCK
P005812,40.0,DOWNGRADE
P008824,0.0,ALLOW
P003948,0.0,ALLOW
P008407,7.5,ALLOW
P009641,15.0,ALLOW
P008307,0.0,ALLOW
P003925,40.0,DOWNGRADE
P003993,0.0,ALLOW
P005266,55.0,DOWNGRADE
P009440,40.0,DOWNGRADE
P001256,0.0,ALLOW
P008713,0.0,ALLOW
P001098,15.0,ALLOW
P001683,0.0,ALLOW
P008941,15.0,ALLOW
P004064,15.0,ALLOW
P000539,55.0,DOWNGRADE
P006736,0.0,ALLOW
P000590,55.0,DOWNGRADE
P004328,0.0,ALLOW
P008650,0.0,ALLOW
P003028,55.0,DOWNGRADE
P008902,62.5,BLOCK
P000485,40.0,DOWNGRADE
P002746,7.5,ALLOW
P006010,40.0,DOWNGRADE
P007874,55.0,DOWNGRADE
P007576,55.0,DOWNGRADE
P004825,55.0,DOWNGRADE
P004832,15.0,ALLOW
P004616,15.0,ALLOW
P009203,15.0,ALLOW
P002548,55.0,DOWNGRADE
P002967,55.0,DOWNGRADE
P003522,55.0,DOWNGRADE
P001518,40.0,DOWNGRADE
P004221,0.0,ALLOW
P001271,22.5,ALLOW
P002245,22.5,ALLOW
P009265,0.0,ALLOW
P005228,0.0,ALLOW
P002574,40.0,DOWNGRADE
P003948,0.0,ALLOW
P009554,0.0,ALLOW
P000275,40.0,DOWNGRADE
P003744,55.0,DOWNGRADE
P003848,55.0,DOWNGRADE
P003782,15.0,ALLOW
P002654,55.0,DOWNGRADE
P004883,0.0,ALLOW
P004911,55.0,DOWNGRADE
P000946,7.5,ALLOW
P000485,40.0,DOWNGRADE
P007748,0.0,ALLOW
P003750,0.0,ALLOW
P001828,40.0,DOWNGRADE
P000943,40.0,DOWNGRADE
P008868,0.0,ALLOW
P007098,0.0,ALLOW
P006342,55.0,DOWNGRADE
P009521,0.0,ALLOW
P008934,0.0,ALLOW
P009188,0.0,ALLOW
P000161,40.0,DOWNGRADE
P006396,55.0,DOWNGRADE
P002668,47.5,DOWNGRADE
P003081,55.0,DOWNGRADE
P006668,0.0,ALLOW
P000730,55.0,DOWNGRADE
P003685,0.0,ALLOW
P009300,0.0,ALLOW
P006756,0.0,ALLOW
P009540,30.0,ALLOW
P003593,22.5,ALLOW
P000946,7.5,ALLOW
P005531,15.0,ALLOW
P006594,0.0,ALLOW
P000384,0.0,ALLOW
P005968,0.0,ALLOW
P009844,55.0,DOWNGRADE
P006705,0.0,ALLOW
P003262,15.0,ALLOW
P001804,55.0,DOWNGRADE
P009092,62.5,BLOCK
P001360,55.0,DOWNGRADE
P004301,15.0,ALLOW
P007129,0.0,ALLOW
P000006,55.0,DOWNGRADE
P001497,15.0,ALLOW
P008946,0.0,ALLOW
P007399,15.0,ALLOW
P001268,0.0,ALLOW
P000272,0.0,ALLOW
P008934,0.0,ALLOW
P005607,0.0,ALLOW
P002401,22.5,ALLOW
P007720,0.0,ALLOW
P000248,55.0,DOWNGRADE
P006516,15.0,ALLOW
P001597,22.5,ALLOW
P008370,55.0,DOWNGRADE
P002407,15.0,ALLOW
P004832,15.0,ALLOW
P007561,0.0,ALLOW
P008370,55.0,DOWNGRADE
P002287,7.5,ALLOW
P006309,0.0,ALLOW
P005266,55.0,DOWNGRADE
P008605,62.5,BLOCK
P003813,0.0,ALLOW
P006002,55.0,DOWNGRADE
P001998,22.5,ALLOW
P002211,15.0,ALLOW
P000488,15.0,ALLOW
P006668,0.0,ALLOW
P003492,55.0,DOWNGRADE
P007155,0.0,ALLOW
P008573,0.0,ALLOW
P004191,47.5,DOWNGRADE
P001125,15.0,ALLOW
P007548,0.0,ALLOW
P007067,55.0,DOWNGRADE
P005290,55.0,DOWNGRADE
P007084,22.5,ALLOW
P003186,62.5,BLOCK
P003698,40.0,DOWNGRADE
P001635,40.0,DOWNGRADE
P008946,0.0,ALLOW
P005857,62.5,BLOCK
P002903,22.5,ALLOW
P009231,0.0,ALLOW
P008718,47.5,DOWNGRADE
P003670,0.0,ALLOW
P000965,0.0,ALLOW
P000185,0.0,ALLOW
P003617,0.0,ALLOW
P002842,0.0,ALLOW
P000390,7.5,ALLOW
P002730,62.5,BLOCK
P008081,7.5,ALLOW
P006276,15.0,ALLOW
P009463,0.0,ALLOW
P006529,40.0,DOWNGRADE
P007323,0.0,ALLOW
P003504,55.0,DOWNGRADE
P008117,40.0,DOWNGRADE
P000628,0.0,ALLOW
P007670,0.0,ALLOW
P000204,55.0,DOWNGRADE
P004168,0.0,ALLOW
P001556,0.0,ALLOW
P005073,0.0,ALLOW
P003556,0.0,ALLOW
P007236,55.0,DOWNGRADE
P002811,0.0,ALLOW
P006936,0.0,ALLOW
P005959,0.0,ALLOW
P002527,0.0,ALLOW
P009814,0.0,ALLOW
P009804,55.0,DOWNGRADE
P001073,15.0,ALLOW
P001163,0.0,ALLOW
P009872,0.0,ALLOW
P008796,0.0,ALLOW
P008365,0.0,ALLOW
P003793,0.0,ALLOW
P000666,0.0,ALLOW
P007729,0.0,ALLOW
P008578,55.0,DOWNGRADE
P000232,40.0,DOWNGRADE
P003497,0.0,ALLOW
P005475,40.0,DOWNGRADE
P001630,0.0,ALLOW
P002328,55.0,DOWNGRADE
P000606,0.0,ALLOW
P004908,7.5,ALLOW
P004161,15.0,ALLOW
P001956,0.0,ALLOW
P003020,62.5,BLOCK
P005522,40.0,DOWNGRADE
P003935,62.5,BLOCK
P009352,55.0,DOWNGRADE
P000593,55.0,DOWNGRADE
P008365,0.0,ALLOW
P003360,15.0,ALLOW
P008400,0.0,ALLOW
P003502,55.0,DOWNGRADE
P008003,7.5,ALLOW
P004679,15.0,ALLOW
P008839,55.0,DOWNGRADE
P005369,0.0,ALLOW
P004781,55.0,DOWNGRADE
P004356,0.0,ALLOW
P000091,0.0,ALLOW
P008584,0.0,ALLOW
P006168,7.5,ALLOW
P009501,40.0,DOWNGRADE
P004419,0.0,ALLOW
P009973,0.0,ALLOW
P005026,0.0,ALLOW
P009265,0.0,ALLOW
P003706,15.0,ALLOW
P000535,0.0,ALLOW
P008868,0.0,ALLOW
P007532,0.0,ALLOW
P005228,0.0,ALLOW
P003883,0.0,ALLOW
P004046,47.5,DOWNGRADE
P007913,55.0,DOWNGRADE
P009948,40.0,DOWNGRADE
P001072,0.0,ALLOW
P003124,40.0,DOWNGRADE
P006472,0.0,ALLOW
P000365,40.0,DOWNGRADE
P005830,0.0,ALLOW
P007756,7.5,ALLOW
P008735,55.0,DOWNGRADE
P004883,0.0,ALLOW
P001000,0.0,ALLOW
P003565,55.0,DOWNGRADE
P007628,55.0,DOWNGRADE
P008730,0.0,ALLOW
P003192,0.0,ALLOW
P003692,0.0,ALLOW
P000526,0.0,ALLOW
P000849,40.0,DOWNGRADE
P004600,40.0,DOWNGRADE
P006613,0.0,ALLOW
P007241,40.0,DOWNGRADE
P003848,55.0,DOWNGRADE
P005238,55.0,DOWNGRADE
P008721,47.5,DOWNGRADE
P004949,0.0,ALLOW
P007982,15.0,ALLOW
P006195,0.0,ALLOW
P006875,0.0,ALLOW
P003270,55.0,DOWNGRADE
P000612,0.0,ALLOW
P007958,62.5,BLOCK
P008423,15.0,ALLOW
P003948,0.0,ALLOW
P008275,0.0,ALLOW
P002717,0.0,ALLOW
P003811,40.0,DOWNGRADE
P004135,22.5,ALLOW
P003138,22.5,ALLOW
P000104,15.0,ALLOW
P006674,0.0,ALLOW
P006041,0.0,ALLOW
P006671,7.5,ALLOW
P004397,0.0,ALLOW
P005180,15.0,ALLOW
P008036,0.0,ALLOW
P000034,47.5,DOWNGRADE
P008650,0.0,ALLOW
P008161,0.0,ALLOW
P007098,0.0,ALLOW
P000128,15.0,ALLOW
P003593,22.5,ALLOW
P008432,15.0,ALLOW
P003605,0.0,ALLOW
P000185,0.0,ALLOW
P006404,55.0,DOWNGRADE
P003970,62.5,BLOCK
P005367,15.0,ALLOW
P000001,40.0,DOWNGRADE
P001197,55.0,DOWNGRADE
P008902,62.5,BLOCK
P008441,55.0,DOWNGRADE
P009277,0.0,ALLOW
P007576,55.0,DOWNGRADE
P006335,62.5,BLOCK
P004989,0.0,ALLOW
P003713,22.5,ALLOW
P006671,7.5,ALLOW
P001022,0.0,ALLOW
P001401,0.0,ALLOW
P000940,55.0,DOWNGRADE
P009797,55.0,DOWNGRADE
P001890,15.0,ALLOW
P005951,0.0,ALLOW
P004832,15.0,ALLOW
P005424,0.0,ALLOW
P005266,55.0,DOWNGRADE
P009284,55.0,DOWNGRADE
P004824,55.0,DOWNGRADE
P007914,40.0,DOWNGRADE
P005198,0.0,ALLOW
P001098,15.0,ALLOW
P009724,62.5,BLOCK
P002053,0.0,ALLOW
P008157,15.0,ALLOW
P001030,0.0,ALLOW
P002341,15.0,ALLOW
P008874,40.0,DOWNGRADE
P009474,55.0,DOWNGRADE
P007649,55.0,DOWNGRADE
P005157,15.0,ALLOW
P007407,55.0,DOWNGRADE
P000276,55.0,DOWNGRADE
P008095,0.0,ALLOW
P007657,55.0,DOWNGRADE
P007449,62.5,BLOCK
P006569,0.0,ALLOW
P005994,70.0,BLOCK
P005227,0.0,ALLOW
P002129,15.0,ALLOW
P007207,55.0,DOWNGRADE
P006207,15.0,ALLOW
P001409,0.0,ALLOW
P007217,0.0,ALLOW
P004940,0.0,ALLOW
P006424,47.5,DOWNGRADE
P007084,22.5,ALLOW
P000193,0.0,ALLOW
P008773,0.0,ALLOW
P004135,22.5,ALLOW
P000231,0.0,ALLOW
P003760,15.0,ALLOW
P001909,55.0,DOWNGRADE
P007801,22.5,ALLOW
P003308,0.0,ALLOW
P008032,0.0,ALLOW
P007950,0.0,ALLOW
P002427,62.5,BLOCK
P005095,47.5,DOWNGRADE
P008371,7.5,ALLOW
P003961,7.5,ALLOW
P009892,0.0,ALLOW
P009063,15.0,ALLOW
P009067,0.0,ALLOW
P007660,0.0,ALLOW
P003850,47.5,DOWNGRADE
P006604,0.0,ALLOW
P003413,0.0,ALLOW
P001468,15.0,ALLOW
P004890,0.0,ALLOW
P002668,47.5,DOWNGRADE
P005198,0.0,ALLOW
P005107,47.5,DOWNGRADE
P002767,0.0,ALLOW
P003813,0.0,ALLOW
P008584,0.0,ALLOW
P001000,0.0,ALLOW
P007706,15.0,ALLOW
P002767,0.0,ALLOW
P008338,55.0,DOWNGRADE
P001642,0.0,ALLOW
P004619,15.0,ALLOW
P005983,22.5,ALLOW
P004989,0.0,ALLOW
P004581,22.5,ALLOW
P008776,0.0,ALLOW
P007851,55.0,DOWNGRADE
P008930,0.0,ALLOW
P008845,0.0,ALLOW
P002485,55.0,DOWNGRADE
P005916,0.0,ALLOW
P009975,0.0,ALLOW
P006604,0.0,ALLOW
P006778,55.0,DOWNGRADE
P003170,15.0,ALLOW
P002872,62.5,BLOCK
P008605,62.5,BLOCK
P006529,40.0,DOWNGRADE
P008461,55.0,DOWNGRADE
P005957,0.0,ALLOW
P003019,0.0,ALLOW
P009952,15.0,ALLOW
P005862,47.5,DOWNGRADE
P005608,47.5,DOWNGRADE
P001891,7.5,ALLOW
P009778,0.0,ALLOW
P003528,15.0,ALLOW
P000100,0.0,ALLOW
P000606,0.0,ALLOW
P004373,40.0,DOWNGRADE
P001194,22.5,ALLOW
P005012,0.0,ALLOW
P001162,0.0,ALLOW
P000427,0.0,ALLOW
P009014,0.0,ALLOW
P001199,55.0,DOWNGRADE
P009057,0.0,ALLOW
P005078,7.5,ALLOW
P003004,55.0,DOWNGRADE
P006640,40.0,DOWNGRADE
P004790,0.0,ALLOW
P006207,15.0,ALLOW
P000166,55.0,DOWNGRADE
P009687,0.0,ALLOW
P003041,0.0,ALLOW
P009494,7.5,ALLOW
P004439,15.0,ALLOW
P000276,55.0,DOWNGRADE
P002633,0.0,ALLOW
P005881,40.0,DOWNGRADE
P006254,40.0,DOWNGRADE
P006271,0.0,ALLOW
P003666,0.0,ALLOW
P002183,40.0,DOWNGRADE
P007029,0.0,ALLOW
P003000,55.0,DOWNGRADE
P009617,40.0,DOWNGRADE
P000680,0.0,ALLOW
P003793,0.0,ALLOW
P006015,40.0,DOWNGRADE
P004940,0.0,ALLOW
P002526,15.0,ALLOW
P009744,55.0,DOWNGRADE
P000446,55.0,DOWNGRADE
P001776,22.5,ALLOW
P003170,15.0,ALLOW
P007407,55.0,DOWNGRADE
P004130,0.0,ALLOW
P005881,40.0,DOWNGRADE
P002513,40.0,DOWNGRADE
P007408,0.0,ALLOW
P001421,47.5,DOWNGRADE
P008573,0.0,ALLOW
P007715,0.0,ALLOW
P009352,55.0,DOWNGRADE
P007490,55.0,DOWNGRADE
P006494,0.0,ALLOW
P002882,62.5,BLOCK
P005736,0.0,ALLOW
P003374,55.0,DOWNGRADE
P001011,0.0,ALLOW
P000611,0.0,ALLOW
P006738,0.0,ALLOW
P007913,55.0,DOWNGRADE
P009024,15.0,ALLOW
P000091,0.0,ALLOW
P009952,15.0,ALLOW
P002379,7.5,ALLOW
P000487,0.0,ALLOW
P008818,15.0,ALLOW
P006357,55.0,DOWNGRADE
P009594,55.0,DOWNGRADE
P003605,0.0,ALLOW
P005026,0.0,ALLOW
P008837,0.0,ALLOW
P004619,15.0,ALLOW
P001416,0.0,ALLOW
P001409,0.0,ALLOW
P003948,0.0,ALLOW
P009842,55.0,DOWNGRADE
P007668,55.0,DOWNGRADE
P000260,15.0,ALLOW
P002767,0.0,ALLOW
P008060,0.0,ALLOW
P003818,55.0,DOWNGRADE
P000868,0.0,ALLOW
P006715,0.0,ALLOW
P002513,40.0,DOWNGRADE
P009519,40.0,DOWNGRADE
P000227,40.0,DOWNGRADE
P005198,0.0,ALLOW
P005728,55.0,DOWNGRADE
P004516,55.0,DOWNGRADE
P001285,55.0,DOWNGRADE
P005134,0.0,ALLOW
P001426,7.5,ALLOW
P003744,55.0,DOWNGRADE
P001285,55.0,DOWNGRADE
P000592,7.5,ALLOW
P004422,55.0,DOWNGRADE
P003278,55.0,DOWNGRADE
P004135,22.5,ALLOW
P000579,55.0,DOWNGRADE
P006561,55.0,DOWNGRADE
P003286,0.0,ALLOW
P008531,0.0,ALLOW
P000472,55.0,DOWNGRADE
P008423,15.0,ALLOW
P002015,22.5,ALLOW
P004938,0.0,ALLOW
P005637,0.0,ALLOW
P004780,0.0,ALLOW
P007319,55.0,DOWNGRADE
P002436,55.0,DOWNGRADE
P009844,55.0,DOWNGRADE
P008822,0.0,ALLOW
P001804,55.0,DOWNGRADE
P000731,55.0,DOWNGRADE
P004603,55.0,DOWNGRADE
P000856,0.0,ALLOW
P002513,40.0,DOWNGRADE
P006852,62.5,BLOCK
P001997,15.0,ALLOW
P006533,7.5,ALLOW
P009400,7.5,ALLOW
P003874,0.0,ALLOW
P008962,0.0,ALLOW
P000339,15.0,ALLOW
P006086,40.0,DOWNGRADE
P005200,0.0,ALLOW
P003938,22.5,ALLOW
P003268,55.0,DOWNGRADE
P000568,15.0,ALLOW
P009802,22.5,ALLOW
P009575,0.0,ALLOW
P009423,15.0,ALLOW
P009689,55.0,DOWNGRADE
P002267,0.0,ALLOW
P001927,15.0,ALLOW
P003028,55.0,DOWNGRADE
P001055,15.0,ALLOW
P004075,55.0,DOWNGRADE
P005006,15.0,ALLOW
P001726,55.0,DOWNGRADE
P008133,0.0,ALLOW
P007079,15.0,ALLOW
P007958,62.5,BLOCK
P008150,0.0,ALLOW
P003522,55.0,DOWNGRADE
P004994,15.0,ALLOW
P008992,40.0,DOWNGRADE
P007909,15.0,ALLOW
P002882,62.5,BLOCK
P003107,55.0,DOWNGRADE
P007085,15.0,ALLOW
P000006,55.0,DOWNGRADE
P003124,40.0,DOWNGRADE
P008491,47.5,DOWNGRADE
P008678,55.0,DOWNGRADE
P006319,47.5,DOWNGRADE
P005996,0.0,ALLOW
P000863,55.0,DOWNGRADE
P003990,62.5,BLOCK
P008937,0.0,ALLOW
P008014,55.0,DOWNGRADE
P007490,55.0,DOWNGRADE
P001234,15.0,ALLOW
P000570,15.0,ALLOW
P001193,47.5,DOWNGRADE
P005436,70.0,BLOCK
P008139,0.0,ALLOW
P008441,55.0,DOWNGRADE
P003811,40.0,DOWNGRADE
P007616,55.0,DOWNGRADE
P006884,0.0,ALLOW
P002431,15.0,ALLOW
P000350,0.0,ALLOW
P007178,55.0,DOWNGRADE
P001953,0.0,ALLOW
P009747,55.0,DOWNGRADE
P006680,0.0,ALLOW
P002326,0.0,ALLOW
P007178,55.0,DOWNGRADE
P008091,55.0,DOWNGRADE
P002315,55.0,DOWNGRADE
P001399,15.0,ALLOW
P004505,15.0,ALLOW
P005888,55.0,DOWNGRADE
P007128,55.0,DOWNGRADE
P002596,55.0,DOWNGRADE
P005114,0.0,ALLOW
P003497,0.0,ALLOW
P007008,0.0,ALLOW
P001072,0.0,ALLOW
P000391,62.5,BLOCK
P006486,22.5,ALLOW
P006225,0.0,ALLOW
P007286,15.0,ALLOW
P005559,0.0,ALLOW
P009446,55.0,DOWNGRADE
P002020,0.0,ALLOW
P003637,0.0,ALLOW
P006082,55.0,DOWNGRADE
P000902,40.0,DOWNGRADE
P009576,0.0,ALLOW
P003502,55.0,DOWNGRADE
P000618,40.0,DOWNGRADE
P007004,55.0,DOWNGRADE
P001138,55.0,DOWNGRADE
P004606,40.0,DOWNGRADE
P000570,15.0,ALLOW
P001385,40.0,DOWNGRADE
P006298,55.0,DOWNGRADE
P002748,15.0,ALLOW
P008140,0.0,ALLOW
P001368,0.0,ALLOW
P007645,0.0,ALLOW
P001505,55.0,DOWNGRADE
P007670,0.0,ALLOW
P000572,0.0,ALLOW
P000165,40.0,DOWNGRADE
P004048,0.0,ALLOW
P001642,0.0,ALLOW
P009260,55.0,DOWNGRADE
P007831,0.0,ALLOW
P008764,0.0,ALLOW
P005531,15.0,ALLOW
P008997,55.0,DOWNGRADE
P008941,15.0,ALLOW
P007076,0.0,ALLOW
P003750,0.0,ALLOW
P001997,15.0,ALLOW
P008281,55.0,DOWNGRADE
P003062,0.0,ALLOW
P008100,40.0,DOWNGRADE
P006279,0.0,ALLOW
P001725,7.5,ALLOW
P001642,0.0,ALLOW
P006301,55.0,DOWNGRADE
P003054,55.0,DOWNGRADE
P003889,40.0,DOWNGRADE
P007033,55.0,DOWNGRADE
P009797,55.0,DOWNGRADE
P009143,22.5,ALLOW
P001175,62.5,BLOCK
P000128,15.0,ALLOW
P001787,55.0,DOWNGRADE
P004282,0.0,ALLOW
P005157,15.0,ALLOW
P000837,0.0,ALLOW
P006696,22.5,ALLOW
P004679,15.0,ALLOW
P008060,0.0,ALLOW
P004500,55.0,DOWNGRADE
P006172,55.0,DOWNGRADE
P009581,47.5,DOWNGRADE
P006179,47.5,DOWNGRADE
P008098,0.0,ALLOW
P007334,62.5,BLOCK
P007645,0.0,ALLOW
P005259,0.0,ALLOW
P008633,0.0,ALLOW
P008759,40.0,DOWNGRADE
P006569,0.0,ALLOW
P008390,15.0,ALLOW
P009797,55.0,DOWNGRADE
P005114,0.0,ALLOW
P005136,22.5,ALLOW
P003093,15.0,ALLOW
P004516,55.0,DOWNGRADE
P006254,40.0,DOWNGRADE
P007576,55.0,DOWNGRADE
P007666,40.0,DOWNGRADE
P003782,15.0,ALLOW
P003962,55.0,DOWNGRADE
P003818,55.0,DOWNGRADE
P002926,55.0,DOWNGRADE
P008095,0.0,ALLOW
P006206,55.0,DOWNGRADE
P008817,40.0,DOWNGRADE
P001402,0.0,ALLOW
P005073,0.0,ALLOW
P008869,0.0,ALLOW
P009753,0.0,ALLOW
P008338,55.0,DOWNGRADE
P005736,0.0,ALLOW
P005983,22.5,ALLOW
P005190,0.0,ALLOW
P002086,15.0,ALLOW
P005590,47.5,DOWNGRADE
P002762,15.0,ALLOW
P008026,55.0,DOWNGRADE
P002622,0.0,ALLOW
P005964,35.0,ALLOW
P002253,40.0,DOWNGRADE
P003662,55.0,DOWNGRADE
P004346,0.0,ALLOW
P008326,22.5,ALLOW
P003323,55.0,DOWNGRADE
P003848,55.0,DOWNGRADE
P001564,40.0,DOWNGRADE
P009600,55.0,DOWNGRADE
P005329,55.0,DOWNGRADE
P002654,55.0,DOWNGRADE
P000613,15.0,ALLOW
P000822,62.5,BLOCK
P009335,7.5,ALLOW
P003853,0.0,ALLOW
P007720,0.0,ALLOW
P004304,0.0,ALLOW
P000755,15.0,ALLOW
P008445,55.0,DOWNGRADE
P006475,47.5,DOWNGRADE
P008609,0.0,ALLOW
P000656,55.0,DOWNGRADE
P004025,55.0,DOWNGRADE
P002209,55.0,DOWNGRADE
P008633,0.0,ALLOW
P009846,0.0,ALLOW
P001556,0.0,ALLOW
P008227,0.0,ALLOW
P002671,55.0,DOWNGRADE
P001743,40.0,DOWNGRADE
P002907,15.0,ALLOW
P000612,0.0,ALLOW
P009744,55.0,DOWNGRADE
P007117,0.0,ALLOW
P008827,62.5,BLOCK
P005218,62.5,BLOCK
P003993,0.0,ALLOW
P003388,40.0,DOWNGRADE
P001612,40.0,DOWNGRADE
P009095,62.5,BLOCK
P001059,0.0,ALLOW
P002676,0.0,ALLOW
P002730,62.5,BLOCK
P000845,0.0,ALLOW
P001593,0.0,ALLOW
P002136,15.0,ALLOW
P003966,15.0,ALLOW
P003150,0.0,ALLOW
