player_id,country,currency,value_segment,age_group,gender,region,latent_propensity
P000388,KE,KSh,Core,25-34,M,Mombasa,0.14049339676273462
P000389,KE,KSh,Casual,35-44,M,Nairobi,0.1875041916669225
P000390,KE,KSh,Core,25-34,M,Nairobi,0.25074532044781
P000391,KE,KSh,Core,18-24,M,Nairobi,0.38654469933753927
P000392,KE,KSh,HighRoller,35-44,F,Mombasa,0.2753896380300418
P000393,KE,KSh,Core,25-34,M,Mombasa,0.2368516348888562
P000394,KE,KSh,Casual,25-34,M,Nakuru,0.44798401789310105
P000395,KE,KSh,Core,25-34,M,Kisumu,0.12795067443620028
P000396,KE,KSh,Core,55+,M,Kisumu,0.31021862368105196
P000397,KE,KSh,VIP,25-34,M,Kisumu,0.5572781330912784
P000398,KE,KSh,Core,18-24,M,Nakuru,0.27167964229675434
P000399,KE,KSh,Core,25-34,M,Mombasa,0.17988077371337996
P000400,KE,KSh,Casual,18-24,M,Mombasa,0.5749114680010801
P000401,KE,KSh,VIP,18-24,M,Nakuru,0.1714949625880528
P000402,KE,KSh,HighRoller,35-44,M,Kisumu,0.17622561887353214
P000403,KE,KSh,Casual,25-34,M,Mombasa,0.44994388923664524
P000404,KE,KSh,Casual,35-44,F,Mombasa,0.4193599747320901
P000405,KE,KSh,Casual,25-34,F,Nairobi,0.04723575884419536
P000406,KE,KSh,HighRoller,55+,M,Nairobi,0.17200624949598628
P000407,KE,KSh,VIP,25-34,M,Kisumu,0.17346391654532728
P000408,KE,KSh,HighRoller,18-24,F,Mombasa,0.3826688756693831
P000409,KE,KSh,HighRoller,18-24,M,Nakuru,0.26828785942883177
P000410,KE,KSh,Casual,25-34,M,Nairobi,0.052290566523449766
P000411,KE,KSh,Casual,45-54,M,Nakuru,0.11164939983391461
P000412,KE,KSh,Casual,45-54,M,Nakuru,0.10265452277675283
P000413,KE,KSh,Casual,18-24,M,Nakuru,0.18397094950986861
P000414,KE,KSh,Casual,18-24,M,Nakuru,0.5994183970354183
P000415,KE,KSh,Core,35-44,M,Kisumu,0.1231769004425112
P000416,KE,KSh,VIP,35-44,F,Nairobi,0.5509700879655086
P000417,KE,KSh,Core,25-34,M,Kisumu,0.5764081643155079
P000418,KE,KSh,Casual,35-44,M,Kisumu,0.2811651417628795
P000419,KE,KSh,Casual,55+,M,Kisumu,0.5461353609588345
P000420,KE,KSh,Core,25-34,M,Kisumu,0.2039670043987657
P000421,KE,KSh,HighRoller,55+,F,Kisumu,0.4399530735980134
P000422,KE,KSh,HighRoller,25-34,M,Kisumu,0.20831801234023303
P000423,KE,KSh,Casual,25-34,F,Nairobi,0.13057722811291234
P000424,KE,KSh,HighRoller,45-54,M,Nairobi,0.12244921148513385
P000425,KE,KSh,Casual,25-34,M,Mombasa,0.19519380335336955
P000426,KE,KSh,Casual,18-24,M,Nairobi,0.4342563549832325
P000427,KE,KSh,Core,25-34,M,Nakuru,0.10948959250489626
P000428,KE,KSh,Core,18-24,M,Nairobi,0.3622138734760795
P000429,KE,KSh,HighRoller,18-24,M,Kisumu,0.14416883176078002
P000430,KE,KSh,Casual,45-54,F,Kisumu,0.348913341434204
P000431,KE,KSh,Casual,45-54,M,Nakuru,0.06488322967931989
P000432,KE,KSh,Casual,25-34,M,Mombasa,0.11676375990909552
P000433,KE,KSh,Core,25-34,F,Nairobi,0.36923249115542506
P000434,KE,KSh,Casual,18-24,M,Nakuru,0.21161417478295466
P000435,KE,KSh,Core,35-44,M,Kisumu,0.25130806152404217
P000436,KE,KSh,Casual,18-24,M,Nakuru,0.43823696117161637
P000437,KE,KSh,Casual,18-24,F,Nakuru,0.0040784835018092555
P000438,KE,KSh,Casual,35-44,M,Mombasa,0.2633656446926029
P000439,KE,KSh,Core,25-34,M,Nakuru,0.12178453951171687
P000440,KE,KSh,Core,18-24,M,Mombasa,0.3270436986858456
P000441,KE,KSh,Core,25-34,M,Nakuru,0.42121863799154663
P000442,KE,KSh,Casual,18-24,M,Mombasa,0.5789238434866761
P000443,KE,KSh,HighRoller,25-34,M,Mombasa,0.5644048919368285
P000444,KE,KSh,Core,45-54,M,Nairobi,0.31147730232296456
P000445,KE,KSh,Casual,35-44,F,Kisumu,0.45885584980013505
P000446,KE,KSh,HighRoller,25-34,F,Nakuru,0.35740140042891333
P000447,KE,KSh,Core,25-34,M,Mombasa,0.050809497640883175
P000448,KE,KSh,Casual,35-44,M,Nairobi,0.23623780563726404
P000449,KE,KSh,HighRoller,25-34,M,Nairobi,0.1606986364671087
P000450,KE,KSh,Casual,25-34,M,Nairobi,0.3179021865192485
P000451,KE,KSh,Casual,45-54,M,Kisumu,0.27004813605516065
P000452,KE,KSh,VIP,25-34,F,Nakuru,0.09217984566824891
P000453,KE,KSh,Casual,18-24,M,Nakuru,0.32823927133047026
P000454,KE,KSh,Casual,25-34,M,Kisumu,0.5146761688080245
P000455,KE,KSh,Casual,25-34,F,Nakuru,0.21086709001797155
P000456,KE,KSh,Casual,18-24,M,Kisumu,0.50732805115008
P000457,KE,KSh,Casual,45-54,M,Nakuru,0.7557772355290727
P000458,KE,KSh,Casual,18-24,M,Mombasa,0.21700998294283164
P000459,KE,KSh,Core,45-54,M,Kisumu,0.3787517004910184
P000460,KE,KSh,Casual,18-24,F,Kisumu,0.3864635502397925
P000461,KE,KSh,HighRoller,18-24,M,Mombasa,0.8613994058611502
P000462,KE,KSh,Core,35-44,M,Nakuru,0.4090386559822445
P000463,KE,KSh,Core,25-34,F,Nakuru,0.12846891977231203
P000464,KE,KSh,Casual,45-54,M,Kisumu,0.11854083440532963
P000465,KE,KSh,Casual,35-44,M,Mombasa,0.06567836496210085
P000466,KE,KSh,Casual,35-44,F,Mombasa,0.1078205526442117
P000467,KE,KSh,HighRoller,55+,F,Nakuru,0.5621674586151797
P000468,KE,KSh,Core,25-34,M,Mombasa,0.23743896902764558
P000469,KE,KSh,Casual,25-34,M,Mombasa,0.337744644404045
P000470,KE,KSh,Core,25-34,M,Kisumu,0.10055592673281608
P000471,KE,KSh,Casual,25-34,M,Kisumu,0.19989250925684587
P000472,KE,KSh,Casual,18-24,M,Nairobi,0.3112158734822251
P000473,KE,KSh,Casual,55+,F,Nakuru,0.6393967081645296
P000474,KE,KSh,Casual,18-24,F,Nairobi,0.4538264845384439
P000475,KE,KSh,Core,45-54,M,Kisumu,0.32397582030383376
P000476,KE,KSh,Casual,45-54,M,Kisumu,0.08560250845805176
P000477,KE,KSh,Core,25-34,M,Nairobi,0.4826816955018679
P000478,KE,KSh,Casual,45-54,M,Kisumu,0.11059719614024044
P000479,KE,KSh,VIP,35-44,M,Nakuru,0.07812705775886428
P000480,KE,KSh,HighRoller,55+,M,Kisumu,0.29726860333396693
P000481,KE,KSh,Casual,25-34,M,Mombasa,0.13520013931095407
P000482,KE,KSh,Casual,35-44,M,Kisumu,0.1764067076681653
P000483,KE,KSh,VIP,35-44,M,Kisumu,0.32518666783336375
P000484,KE,KSh,Core,18-24,M,Kisumu,0.28415357723471335
P000485,KE,KSh,Core,35-44,M,Kisumu,0.38502799759462136
P000486,KE,KSh,Casual,25-34,M,Nakuru,0.25748325291461177
P000487,KE,KSh,HighRoller,18-24,M,Mombasa,0.185849965121042
P000488,KE,KSh,Core,25-34,M,Mombasa,0.4923851830641134
P000489,KE,KSh,Casual,45-54,M,Nairobi,0.1383858764229167
P000490,KE,KSh,VIP,25-34,M,Nakuru,0.3809398763696818
P000491,KE,KSh,Core,18-24,M,Mombasa,0.3159858088488903
P000492,KE,KSh,Casual,45-54,M,Kisumu,0.09434673839771243
P000493,KE,KSh,Casual,18-24,F,Kisumu,0.2886974599573695
P000494,KE,KSh,HighRoller,55+,F,Mombasa,0.2466468448069489
P000495,KE,KSh,Core,18-24,M,Nairobi,0.09577034295276514
P000496,KE,KSh,Core,18-24,M,Nakuru,0.48965752884994895
P000497,KE,KSh,Core,55+,M,Nakuru,0.15338050524828248
P000498,KE,KSh,Core,25-34,F,Nakuru,0.29643679168410125
P000499,KE,KSh,Core,35-44,M,Nairobi,0.02205594545152669
P000500,KE,KSh,Core,25-34,M,Mombasa,0.49622429296188403
P000501,KE,KSh,Casual,55+,F,Nakuru,0.5130946239774105
P000502,KE,KSh,HighRoller,25-34,M,Kisumu,0.2686930030383852
P000503,KE,KSh,VIP,18-24,M,Kisumu,0.1912075884007531
P000504,KE,KSh,VIP,35-44,M,Mombasa,0.14380178841365615
P000505,KE,KSh,Casual,18-24,M,Nairobi,0.110640635230172
P000506,KE,KSh,Core,25-34,F,Nairobi,0.2904506753787854
P000507,KE,KSh,Casual,35-44,M,Kisumu,0.3840638504255031
P000508,KE,KSh,Casual,55+,F,Kisumu,0.10778419778709153
P000509,KE,KSh,Casual,18-24,F,Nairobi,0.1649791152385038
P000510,KE,KSh,Core,18-24,M,Mombasa,0.08882005145532997
P000511,KE,KSh,Core,25-34,F,Nairobi,0.28504641001392994
P000512,KE,KSh,Casual,45-54,M,Kisumu,0.22591314625538275
P000513,KE,KSh,Casual,55+,F,Nakuru,0.06983080599554385
P000514,KE,KSh,Casual,25-34,M,Nairobi,0.27192830894517156
P000515,KE,KSh,Casual,45-54,M,Mombasa,0.20185810503882712
P000516,KE,KSh,Casual,25-34,M,Mombasa,0.32862445520695815
P000517,KE,KSh,Core,35-44,F,Nairobi,0.051712803859994015
P000518,KE,KSh,Casual,35-44,M,Mombasa,0.5041252453090305
P000519,KE,KSh,Core,18-24,M,Nakuru,0.18594035970291353
P000520,KE,KSh,Core,18-24,F,Kisumu,0.5307458206212519
P000521,KE,KSh,Casual,25-34,M,Mombasa,0.4987320591238976
P000522,KE,KSh,Core,25-34,F,Nairobi,0.35595217583772437
P000523,KE,KSh,Core,25-34,F,Nakuru,0.37755403918326985
P000524,KE,KSh,HighRoller,45-54,M,Nakuru,0.2810889389585618
P000525,KE,KSh,Casual,25-34,F,Mombasa,0.37303936804159077
P000526,KE,KSh,HighRoller,35-44,M,Nakuru,0.3158465872189597
P000527,KE,KSh,HighRoller,18-24,M,Mombasa,0.662734649620766
P000528,KE,KSh,Core,25-34,M,Nakuru,0.21410977754506158
P000529,KE,KSh,Casual,35-44,M,Nakuru,0.24669867517048774
P000530,KE,KSh,Core,45-54,M,Mombasa,0.3118996382330542
P000531,KE,KSh,Casual,25-34,M,Nakuru,0.37746930551160685
P000532,KE,KSh,HighRoller,35-44,M,Mombasa,0.5395902199764069
P000533,KE,KSh,Core,55+,M,Nakuru,0.09718154827339817
P000534,KE,KSh,Core,45-54,M,Kisumu,0.5109925896080654
P000535,KE,KSh,Casual,35-44,F,Kisumu,0.3581749326512188
P000536,KE,KSh,Casual,25-34,F,Kisumu,0.12354525302457198
P000537,KE,KSh,VIP,25-34,M,Mombasa,0.4817822162100324
P000538,KE,KSh,VIP,35-44,M,Nairobi,0.6631076159063195
P000539,KE,KSh,HighRoller,45-54,M,Nairobi,0.6682304549171835
P000540,KE,KSh,Casual,18-24,F,Nairobi,0.13582793484689606
P000541,KE,KSh,Core,25-34,M,Nairobi,0.2274511543316084
P000542,KE,KSh,Casual,25-34,M,Mombasa,0.10076973505937706
P000543,KE,KSh,Casual,35-44,M,Mombasa,0.21849718911590213
P000544,KE,KSh,Core,35-44,F,Nakuru,0.13756816513612508
P000545,KE,KSh,Casual,18-24,M,Mombasa,0.43403005062999933
P000546,KE,KSh,Core,25-34,F,Mombasa,0.044874213658903456
P000547,KE,KSh,Core,25-34,F,Kisumu,0.17799371703088632
P000548,KE,KSh,Core,45-54,M,Nairobi,0.28199074610671626
P000549,KE,KSh,Casual,25-34,F,Mombasa,0.0896136331452589
P000550,KE,KSh,Casual,18-24,M,Nairobi,0.12681301794537186
P000551,KE,KSh,Casual,45-54,F,Nairobi,0.07338305304702172
P000552,KE,KSh,Core,18-24,M,Mombasa,0.1373330040179784
P000553,KE,KSh,VIP,35-44,M,Kisumu,0.32431832434458086
P000554,KE,KSh,Core,25-34,F,Mombasa,0.0667501438929985
P000555,KE,KSh,Casual,25-34,M,Mombasa,0.017054800204961692
P000556,KE,KSh,Core,35-44,M,Kisumu,0.655408949082465
P000557,KE,KSh,HighRoller,18-24,M,Kisumu,0.15116448903820093
P000558,KE,KSh,Casual,25-34,F,Mombasa,0.1059381081054235
P000559,KE,KSh,Core,18-24,M,Nairobi,0.11788794163369999
P000560,KE,KSh,HighRoller,55+,F,Kisumu,0.37550214530785947
P000561,KE,KSh,HighRoller,25-34,F,Kisumu,0.18230803721992145
P000562,KE,KSh,Casual,18-24,M,Nairobi,0.1314896407987804
P000563,KE,KSh,Casual,35-44,M,Nairobi,0.24573832032842682
P000564,KE,KSh,Core,35-44,F,Mombasa,0.1859224138123668
P000565,KE,KSh,Casual,55+,M,Nairobi,0.43385228932991377
P000566,KE,KSh,HighRoller,25-34,F,Nairobi,0.3066933992838377
P000567,KE,KSh,Casual,25-34,M,Nairobi,0.5257490644045881
P000568,KE,KSh,Casual,45-54,M,Mombasa,0.12936284562925984
P000569,KE,KSh,Core,25-34,M,Nairobi,0.4433357862672627
P000570,KE,KSh,Core,25-34,M,Kisumu,0.3738815073972844
P000571,KE,KSh,Casual,35-44,M,Nakuru,0.21728496835219344
P000572,KE,KSh,Casual,18-24,M,Kisumu,0.2920614012506748
P000573,KE,KSh,Core,18-24,F,Nairobi,0.1500761760919884
P000574,KE,KSh,HighRoller,35-44,M,Kisumu,0.23413704405005978
P000575,KE,KSh,HighRoller,25-34,M,Kisumu,0.2928069321198436
P000576,KE,KSh,Casual,25-34,M,Nakuru,0.12604675737299093
P000577,KE,KSh,Casual,25-34,F,Mombasa,0.3679373698552618
P000578,KE,KSh,Core,45-54,M,Kisumu,0.2476681748117879
P000579,KE,KSh,VIP,35-44,M,Nairobi,0.28661621840750257
P000580,KE,KSh,Core,25-34,F,Kisumu,0.16234532757410228
P000581,KE,KSh,Core,25-34,M,Kisumu,0.2643286465824376
P000582,KE,KSh,Core,35-44,M,Nairobi,0.2863790939177449
P000583,KE,KSh,HighRoller,45-54,M,Kisumu,0.23550612122178816
P000584,KE,KSh,Casual,18-24,F,Nairobi,0.40634761627771193
P000585,KE,KSh,HighRoller,25-34,M,Nairobi,0.09204744156480593
P000586,KE,KSh,Core,35-44,M,Kisumu,0.663551092931509
P000587,KE,KSh,HighRoller,25-34,M,Nakuru,0.09770495874395561
P000588,KE,KSh,Casual,25-34,M,Mombasa,0.050531163843107275
P000589,KE,KSh,Casual,25-34,F,Nairobi,0.5740762893428201
P000590,KE,KSh,Casual,45-54,M,Nakuru,0.4566954570076082
P000591,KE,KSh,Core,18-24,M,Kisumu,0.021451751108419848
P000592,KE,KSh,Core,25-34,M,Kisumu,0.19161544110461995
P000593,KE,KSh,Casual,25-34,F,Mombasa,0.17243840826272241
P000594,KE,KSh,Core,55+,M,Kisumu,0.1174595387188005
P000595,KE,KSh,HighRoller,18-24,F,Nairobi,0.05897146238658242
P000596,KE,KSh,Core,25-34,M,Nakuru,0.27679483640155716
P000597,KE,KSh,Core,45-54,M,Nakuru,0.33288198172628714
P000598,KE,KSh,Casual,55+,M,Nairobi,0.28999570805066
P000599,KE,KSh,HighRoller,25-34,M,Nakuru,0.3225094676506201
P000600,KE,KSh,Core,45-54,M,Nairobi,0.32473530137952306
P000601,KE,KSh,Core,55+,F,Nakuru,0.332648928243124
P000602,KE,KSh,Casual,55+,F,Nairobi,0.41577357154920225
P000603,KE,KSh,HighRoller,25-34,M,Mombasa,0.287464434157648
P000604,KE,KSh,Casual,25-34,M,Nairobi,0.24746641978824394
P000605,KE,KSh,Core,18-24,M,Nairobi,0.4992042985056558
P000606,KE,KSh,Casual,55+,M,Mombasa,0.43370423555994614
P000607,KE,KSh,Casual,45-54,F,Nairobi,0.4346319748397629
P000608,KE,KSh,Casual,35-44,F,Nairobi,0.24978334689823162
P000609,KE,KSh,Casual,25-34,M,Nairobi,0.2131833956530135
P000610,KE,KSh,Casual,45-54,M,Mombasa,0.3406168317965975
P000611,KE,KSh,Core,35-44,M,Mombasa,0.5940756208895116
P000612,KE,KSh,HighRoller,45-54,F,Kisumu,0.5051322923953111
P000613,KE,KSh,Core,35-44,M,Kisumu,0.1449402163301156
P000614,KE,KSh,VIP,25-34,F,Nairobi,0.3836994856089125
P000615,KE,KSh,Casual,25-34,M,Mombasa,0.36021730653650186
P000616,KE,KSh,Core,35-44,M,Nakuru,0.11896081412602323
P000617,KE,KSh,Core,35-44,F,Kisumu,0.19245107274265902
P000618,KE,KSh,Core,18-24,M,Nairobi,0.15550860408409384
P000619,KE,KSh,Core,18-24,F,Nairobi,0.3270087285108906
P000620,KE,KSh,Casual,18-24,M,Nairobi,0.10089115143754729
P000621,KE,KSh,Casual,55+,M,Nairobi,0.30023714058446715
P000622,KE,KSh,Casual,35-44,M,Kisumu,0.5570675219013574
P000623,KE,KSh,Core,18-24,F,Nairobi,0.2099112979773914
P000624,KE,KSh,Core,25-34,M,Nakuru,0.42858840140427173
P000625,KE,KSh,Core,45-54,F,Nakuru,0.08294038147614308
P000626,KE,KSh,Casual,45-54,M,Mombasa,0.581529852466504
P000627,KE,KSh,Core,18-24,M,Nairobi,0.32353941935161595
P000628,KE,KSh,Casual,18-24,F,Nakuru,0.43131449257035914
P000629,KE,KSh,Core,18-24,M,Kisumu,0.23582974083829192
P000630,KE,KSh,Core,35-44,F,Nairobi,0.06574896843008059
P000631,KE,KSh,Core,55+,M,Nairobi,0.07083405366568564
P000632,KE,KSh,Casual,18-24,M,Mombasa,0.19281202592790403
P000633,KE,KSh,Casual,35-44,M,Mombasa,0.34622363299086595
P000634,KE,KSh,Core,45-54,M,Nakuru,0.43742846387807083
P000635,KE,KSh,Casual,18-24,F,Nakuru,0.3086538366029853
P000636,KE,KSh,Casual,18-24,F,Kisumu,0.1386234026062171
P000637,KE,KSh,Core,18-24,F,Kisumu,0.30380221494230764
P000638,KE,KSh,Casual,18-24,M,Mombasa,0.31070099475947405
P000639,KE,KSh,VIP,35-44,M,Mombasa,0.1606394663710869
P000640,KE,KSh,Casual,25-34,F,Mombasa,0.0766015631812263
P000641,KE,KSh,VIP,18-24,M,Nakuru,0.46581103863554285
P000642,KE,KSh,Casual,35-44,F,Kisumu,0.48035088761220507
P000643,KE,KSh,Casual,18-24,F,Nairobi,0.36381682714564656
P000644,KE,KSh,Casual,25-34,M,Kisumu,0.40464054859901005
P000645,KE,KSh,Casual,25-34,M,Nakuru,0.246611335582174
P000646,KE,KSh,HighRoller,55+,M,Nakuru,0.23996282010479789
P000647,KE,KSh,Core,25-34,F,Kisumu,0.1288748160690079
P000648,KE,KSh,Core,45-54,M,Nakuru,0.03433869337727871
P000649,KE,KSh,Core,25-34,F,Nairobi,0.0726837710540665
P000650,KE,KSh,Casual,45-54,M,Nakuru,0.5694384497589055
P000651,KE,KSh,Casual,35-44,M,Mombasa,0.23879603751689304
P000652,KE,KSh,Core,25-34,M,Nakuru,0.030895591116755723
P000653,KE,KSh,Core,18-24,F,Kisumu,0.09740051712610125
P000654,KE,KSh,HighRoller,25-34,F,Nakuru,0.2316061517070911
P000655,KE,KSh,Casual,25-34,M,Kisumu,0.44605961917351983
P000656,KE,KSh,Casual,18-24,M,Mombasa,0.05135425105308427
P000657,KE,KSh,Casual,25-34,F,Mombasa,0.26138418866738816
P000658,KE,KSh,Casual,45-54,M,Kisumu,0.06233120734285166
P000659,KE,KSh,Casual,45-54,M,Mombasa,0.6444658423563486
P000660,KE,KSh,Casual,18-24,M,Mombasa,0.2373926573735732
P000661,KE,KSh,Casual,45-54,M,Kisumu,0.620526670614579
P000662,KE,KSh,Casual,18-24,M,Nairobi,0.21472401088285215
P000663,KE,KSh,VIP,35-44,F,Nairobi,0.25838287046596004
P000664,KE,KSh,Core,18-24,M,Nakuru,0.21079194153334516
P000665,KE,KSh,Core,18-24,M,Nairobi,0.144626355468339
P000666,KE,KSh,Casual,35-44,F,Nairobi,0.6654491531061567
P000667,KE,KSh,Casual,35-44,F,Nairobi,0.07111895790639473
P000668,KE,KSh,Core,35-44,M,Nairobi,0.13669050296769109
P000669,KE,KSh,Core,35-44,M,Nakuru,0.29256626976105854
P000670,KE,KSh,Casual,25-34,M,Kisumu,0.39401760334830965
P000671,KE,KSh,Core,45-54,M,Nakuru,0.07698660229779997
P000672,KE,KSh,HighRoller,35-44,M,Kisumu,0.26738958306144567
P000673,KE,KSh,Core,18-24,M,Nakuru,0.11780407778235642
P000674,KE,KSh,Core,35-44,M,Mombasa,0.04347033252152976
P000675,KE,KSh,VIP,25-34,M,Kisumu,0.21961557130001677
P000676,KE,KSh,Casual,25-34,M,Mombasa,0.437995977209295
P000677,KE,KSh,HighRoller,55+,M,Nairobi,0.05057993270320927
P000678,KE,KSh,Casual,25-34,F,Nairobi,0.5174680623845638
P000679,KE,KSh,HighRoller,18-24,M,Nakuru,0.3082139507628174
P000680,KE,KSh,HighRoller,45-54,F,Nakuru,0.05138879415944751
P000681,KE,KSh,HighRoller,55+,M,Kisumu,0.046914368586481424
P000682,KE,KSh,Core,25-34,M,Nakuru,0.35007708115695774
P000683,KE,KSh,Casual,25-34,F,Nakuru,0.564282571340037
P000684,KE,KSh,Casual,35-44,M,Nairobi,0.405653754970465
P000685,KE,KSh,Casual,25-34,M,Kisumu,0.15260017739122972
P000686,KE,KSh,HighRoller,35-44,M,Mombasa,0.1100845836576256
P000687,KE,KSh,Casual,35-44,M,Mombasa,0.28458472497184983
P000688,KE,KSh,Casual,35-44,M,Mombasa,0.3692206968701514
P000689,KE,KSh,Core,55+,F,Mombasa,0.27850034148628416
P000690,KE,KSh,Casual,18-24,M,Mombasa,0.12220545511668755
P000691,KE,KSh,HighRoller,35-44,M,Nakuru,0.22270780479656932
P000692,KE,KSh,Core,18-24,M,Kisumu,0.09982302763064957
P000693,KE,KSh,Casual,25-34,M,Nakuru,0.08498601895691872
P000694,KE,KSh,HighRoller,25-34,M,Kisumu,0.3266334755908782
P000695,KE,KSh,Core,35-44,M,Nairobi,0.19106689692635553
P000696,KE,KSh,Casual,18-24,F,Mombasa,0.29141110155296746
P000697,KE,KSh,Core,35-44,M,Nakuru,0.5516783971199984
P000698,KE,KSh,Casual,18-24,F,Kisumu,0.32768363482366536
P000699,KE,KSh,Core,25-34,M,Nakuru,0.39029510126984734
P000700,KE,KSh,Casual,25-34,M,Kisumu,0.15086565958558495
P000701,KE,KSh,Casual,35-44,M,Nakuru,0.16922575462060832
P000702,KE,KSh,Casual,35-44,F,Mombasa,0.13371913779660388
P000703,KE,KSh,Casual,25-34,M,Nairobi,0.281927044878492
P000704,KE,KSh,Casual,45-54,M,Nakuru,0.07142856032095211
P000705,KE,KSh,Core,25-34,F,Kisumu,0.2293054655320181
P000706,KE,KSh,Casual,18-24,M,Nakuru,0.29895326616801826
P000707,KE,KSh,Core,35-44,M,Mombasa,0.12570342030210965
P000708,KE,KSh,HighRoller,35-44,M,Kisumu,0.4939089118581705
P000709,KE,KSh,VIP,18-24,M,Nairobi,0.4526908062282601
P000710,KE,KSh,Casual,18-24,F,Kisumu,0.19686274577070753
P000711,KE,KSh,Casual,35-44,M,Mombasa,0.1795002750279994
P000712,KE,KSh,Core,25-34,M,Nairobi,0.07877794833225889
P000713,KE,KSh,Casual,25-34,M,Nairobi,0.6765734319754083
P000714,KE,KSh,Casual,35-44,F,Nairobi,0.12346095427388853
P000715,KE,KSh,Casual,18-24,M,Kisumu,0.5273394423529298
P000716,KE,KSh,Core,45-54,F,Nakuru,0.18753097495585705
P000717,KE,KSh,HighRoller,55+,M,Mombasa,0.48700225814850834
P000718,KE,KSh,Core,25-34,M,Nairobi,0.15172219546681098
P000719,KE,KSh,Casual,55+,M,Kisumu,0.0847153401726819
P000720,KE,KSh,Casual,18-24,M,Kisumu,0.043934113056791256
P000721,KE,KSh,Core,25-34,M,Nairobi,0.35901996388045615
P000722,KE,KSh,Casual,25-34,M,Nairobi,0.47190732630718535
P000723,KE,KSh,Casual,35-44,M,Nakuru,0.13021319398049236
P000724,KE,KSh,Casual,25-34,M,Kisumu,0.4602738190196017
P000725,KE,KSh,Core,25-34,F,Nairobi,0.6240243904915669
P000726,KE,KSh,Casual,18-24,M,Nairobi,0.1218610573495945
P000727,KE,KSh,Core,25-34,F,Mombasa,0.20265552509608337
P000728,KE,KSh,Core,35-44,M,Mombasa,0.29148298901191905
P000729,KE,KSh,Core,25-34,M,Nairobi,0.3072912406506668
P000730,KE,KSh,Casual,45-54,M,Nairobi,0.42392967367000883
P000731,KE,KSh,Casual,18-24,M,Mombasa,0.1607433504091587
P000732,KE,KSh,Casual,35-44,M,Mombasa,0.2791183116090197
P000733,KE,KSh,Casual,55+,M,Mombasa,0.48406097342948934
P000734,KE,KSh,HighRoller,35-44,M,Nairobi,0.10182710691036415
P000735,KE,KSh,Core,25-34,M,Kisumu,0.26703070549412994
P000736,KE,KSh,Casual,18-24,F,Nairobi,0.2491562683831351
P000737,KE,KSh,Core,18-24,M,Mombasa,0.5985726485138713
P000738,KE,KSh,Casual,25-34,M,Mombasa,0.14926525197695592
P000739,KE,KSh,HighRoller,35-44,M,Mombasa,0.3965750618096972
P000740,KE,KSh,VIP,18-24,M,Kisumu,0.583777801395129
P000741,KE,KSh,HighRoller,25-34,M,Nairobi,0.18602041641005088
P000742,KE,KSh,VIP,35-44,M,Mombasa,0.5160388409634786
P000743,KE,KSh,Core,55+,M,Nairobi,0.21758895101451323
P000744,KE,KSh,Casual,18-24,F,Mombasa,0.08739484813417134
P000745,KE,KSh,Casual,55+,M,Mombasa,0.4432371412535017
P000746,KE,KSh,Core,45-54,F,Mombasa,0.37475256275813207
P000747,KE,KSh,Casual,45-54,M,Mombasa,0.2953322795249932
P000748,KE,KSh,Core,25-34,F,Mombasa,0.12856202160952862
P000749,KE,KSh,Core,18-24,M,Kisumu,0.03204873817633405
P000750,KE,KSh,Core,35-44,F,Nakuru,0.1712723520642907
P000751,KE,KSh,Casual,35-44,M,Mombasa,0.10121441474696648
P000752,KE,KSh,Casual,45-54,M,Mombasa,0.4835779447763796
P000753,KE,KSh,Casual,18-24,F,Mombasa,0.17617432635380378
P000754,KE,KSh,VIP,18-24,M,Mombasa,0.716197813114735
P000755,KE,KSh,Casual,25-34,F,Nairobi,0.06218769706829583
P000756,KE,KSh,Casual,45-54,M,Mombasa,0.3856396394344349
P000757,KE,KSh,Casual,25-34,M,Mombasa,0.6683173344404788
P000758,KE,KSh,Casual,45-54,M,Nakuru,0.4255602350081996
P000759,KE,KSh,Casual,18-24,M,Nakuru,0.4085870150349352
P000760,KE,KSh,Core,45-54,M,Nairobi,0.23148995688358
P000761,KE,KSh,Casual,25-34,F,Nakuru,0.3195629868174683
P000762,KE,KSh,Casual,25-34,F,Mombasa,0.18420235073690072
P000763,KE,KSh,Casual,18-24,M,Nairobi,0.18604643243918498
P000764,KE,KSh,Casual,18-24,M,Mombasa,0.1364561697851507
P000765,KE,KSh,Casual,35-44,F,Nakuru,0.049032092307932644
P000766,KE,KSh,Core,35-44,M,Mombasa,0.5205026287524015
P000767,KE,KSh,Casual,25-34,M,Kisumu,0.2583579191300757
P000768,KE,KSh,Core,18-24,F,Mombasa,0.2677411715085462
P000769,KE,KSh,Core,55+,F,Kisumu,0.07922022283308552
P000770,KE,KSh,Casual,25-34,F,Nakuru,0.20366725742266378
P000771,KE,KSh,VIP,45-54,F,Mombasa,0.1653325917872863
P000772,KE,KSh,Core,25-34,M,Nairobi,0.09039894422524386
P000773,KE,KSh,Core,25-34,M,Mombasa,0.1573014102827767
P000774,KE,KSh,HighRoller,45-54,M,Nakuru,0.20169398677027847
P000775,KE,KSh,Core,25-34,M,Nakuru,0.16196214725331132
P000776,KE,KSh,Casual,18-24,M,Kisumu,0.14292741575597
P000777,KE,KSh,HighRoller,18-24,M,Nairobi,0.19933933958346545
